"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"139957";"1050010";"1014950";"PV29  ";"2024JJ00";"    31.3";"      17";"    31.0";"    29.9";"    39.6";"    33.9";"      15";"      12";"      16";"      16";"      15";"      10";"       6";"       4";"       3";"       2"
"139968";"1050010";"1014950";"PV30  ";"2021JJ00";"   272.9";"      24";"    26.2";"    25.2";"    33.8";"    29.4";"      15";"      10";"      14";"      16";"      14";"      11";"       8";"       6";"       4";"       3"
"139969";"1050010";"1014950";"PV30  ";"2022JJ00";"   282.1";"      24";"    27.6";"    26.6";"    35.4";"    30.8";"      16";"      10";"      14";"      16";"      14";"      11";"       7";"       6";"       4";"       2"
"139970";"1050010";"1014950";"PV30  ";"2023JJ00";"   291.0";"      24";"    30.0";"    29.1";"    38.6";"    33.2";"      16";"       9";"      13";"      16";"      15";"      11";"       8";"       6";"       4";"       2"
"139971";"1050010";"1014950";"PV30  ";"2024JJ00";"   290.9";"      24";"    32.1";"    31.2";"    41.3";"    35.6";"      16";"       9";"      13";"      15";"      15";"      11";"       8";"       6";"       4";"       2"
"139982";"1050010";"1014950";"PV31  ";"2021JJ00";"   103.7";"      20";"    24.8";"    24.2";"    31.3";"    28.0";"      17";"      10";"      16";"      17";"      14";"      10";"       6";"       4";"       3";"       2"
"139983";"1050010";"1014950";"PV31  ";"2022JJ00";"   107.9";"      20";"    26.0";"    25.4";"    32.7";"    29.2";"      19";"      10";"      15";"      17";"      14";"       9";"       6";"       4";"       3";"       2"
"139984";"1050010";"1014950";"PV31  ";"2023JJ00";"   110.9";"      21";"    28.2";"    27.8";"    35.6";"    31.4";"      20";"      10";"      14";"      17";"      14";"      10";"       6";"       5";"       3";"       2"
"139985";"1050010";"1014950";"PV31  ";"2024JJ00";"   111.0";"      21";"    30.0";"    29.5";"    37.8";"    33.5";"      20";"      10";"      15";"      16";"      14";"      10";"       6";"       5";"       3";"       2"
"145904";"1050010";"1014900";"PV20  ";"2021JJ00";"    64.6";"      22";"    17.2";"    17.3";"    20.3";"    19.6";"      36";"      35";"      21";"       6";"       1";"       1";"       0";"       0";"       0";"       0"
"145905";"1050010";"1014900";"PV20  ";"2022JJ00";"    63.1";"      22";"    18.6";"    19.0";"    21.9";"    21.2";"      34";"      36";"      23";"       5";"       1";"       1";"       0";"       0";"       0";"       0"
"145906";"1050010";"1014900";"PV20  ";"2023JJ00";"    63.8";"      22";"    20.7";"    21.1";"    24.4";"    23.4";"      31";"      36";"      23";"       7";"       1";"       1";"       0";"       0";"       0";"       0"
"145907";"1050010";"1014900";"PV20  ";"2024JJ00";"    66.4";"      22";"    22.2";"    22.0";"    26.2";"    24.8";"      30";"      34";"      21";"       9";"       3";"       1";"       1";"       0";"       0";"       0"
"145918";"1050010";"1014900";"PV21  ";"2021JJ00";"    54.8";"      19";"    18.0";"    17.9";"    21.6";"    20.5";"      31";"      37";"      23";"       7";"       1";"       1";"       0";"       0";"       0";"       0"
"145919";"1050010";"1014900";"PV21  ";"2022JJ00";"    53.7";"      18";"    19.5";"    19.5";"    23.2";"    22.0";"      29";"      38";"      25";"       6";"       1";"       1";"       0";"       0";"       0";"       0"
"145920";"1050010";"1014900";"PV21  ";"2023JJ00";"    54.9";"      18";"    21.6";"    21.6";"    25.8";"    24.2";"      26";"      38";"      25";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"145921";"1050010";"1014900";"PV21  ";"2024JJ00";"    57.6";"      19";"    23.0";"    22.6";"    27.6";"    25.7";"      26";"      36";"      24";"      10";"       3";"       1";"       1";"       0";"       0";"       0"
"145932";"1050010";"1014900";"PV22  ";"2021JJ00";"    35.7";"      16";"    18.5";"    18.4";"    22.5";"    21.2";"      25";"      38";"      27";"       7";"       1";"       1";"       0";"       0";"       0";"       0"
"145933";"1050010";"1014900";"PV22  ";"2022JJ00";"    35.0";"      16";"    19.9";"    20.0";"    23.9";"    22.5";"      24";"      39";"      28";"       6";"       1";"       1";"       0";"       0";"       0";"       0"
"145934";"1050010";"1014900";"PV22  ";"2023JJ00";"    35.4";"      16";"    22.0";"    22.0";"    26.5";"    24.6";"      21";"      40";"      28";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"145935";"1050010";"1014900";"PV22  ";"2024JJ00";"    37.0";"      16";"    23.5";"    23.2";"    28.4";"    26.3";"      21";"      38";"      26";"      10";"       3";"       1";"       1";"       0";"       0";"       0"
"145946";"1050010";"1014900";"PV23  ";"2021JJ00";"    91.5";"      18";"    18.3";"    18.3";"    22.2";"    21.2";"      25";"      39";"      25";"       8";"       1";"       1";"       0";"       0";"       0";"       0"
"145947";"1050010";"1014900";"PV23  ";"2022JJ00";"    89.2";"      17";"    19.8";"    19.8";"    23.8";"    22.5";"      24";"      40";"      27";"       6";"       1";"       1";"       0";"       0";"       0";"       0"
"145948";"1050010";"1014900";"PV23  ";"2023JJ00";"    90.6";"      17";"    21.9";"    21.9";"    26.3";"    24.8";"      22";"      40";"      27";"       9";"       2";"       1";"       0";"       0";"       0";"       0"
"145949";"1050010";"1014900";"PV23  ";"2024JJ00";"    94.7";"      18";"    23.3";"    22.9";"    28.2";"    26.3";"      22";"      37";"      25";"      11";"       3";"       1";"       1";"       0";"       0";"       0"
"145960";"1050010";"1014900";"PV24  ";"2021JJ00";"    28.7";"      16";"    18.9";"    18.5";"    24.0";"    22.2";"      21";"      40";"      25";"      10";"       2";"       1";"       0";"       0";"       0";"       0"
"145961";"1050010";"1014900";"PV24  ";"2022JJ00";"    28.3";"      16";"    20.3";"    20.0";"    25.6";"    23.4";"      21";"      40";"      27";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"145962";"1050010";"1014900";"PV24  ";"2023JJ00";"    28.9";"      15";"    22.4";"    22.1";"    28.2";"    25.7";"      19";"      40";"      26";"      11";"       2";"       1";"       0";"       0";"       0";"       0"
"145963";"1050010";"1014900";"PV24  ";"2024JJ00";"    30.1";"      16";"    23.9";"    23.2";"    30.4";"    27.3";"      19";"      37";"      24";"      12";"       4";"       2";"       1";"       0";"       0";"       0"
"145974";"1050010";"1014900";"PV25  ";"2021JJ00";"   154.3";"      17";"    18.3";"    18.4";"    22.2";"    21.2";"      25";"      38";"      26";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"145975";"1050010";"1014900";"PV25  ";"2022JJ00";"   151.4";"      16";"    19.7";"    19.9";"    23.7";"    22.5";"      24";"      39";"      28";"       6";"       1";"       1";"       0";"       0";"       0";"       0"
"145976";"1050010";"1014900";"PV25  ";"2023JJ00";"   154.9";"      16";"    21.8";"    22.0";"    26.3";"    24.7";"      22";"      39";"      27";"       9";"       2";"       1";"       0";"       0";"       0";"       0"
"145977";"1050010";"1014900";"PV25  ";"2024JJ00";"   163.4";"      17";"    23.1";"    23.0";"    28.0";"    26.2";"      23";"      36";"      25";"      10";"       3";"       1";"       1";"       0";"       0";"       0"
"145988";"1050010";"1014900";"PV26  ";"2021JJ00";"    89.1";"      15";"    18.2";"    18.1";"    22.6";"    21.3";"      27";"      36";"      24";"       9";"       2";"       1";"       1";"       0";"       0";"       0"
"145989";"1050010";"1014900";"PV26  ";"2022JJ00";"    88.3";"      14";"    19.6";"    19.8";"    24.0";"    22.7";"      27";"      36";"      26";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"145990";"1050010";"1014900";"PV26  ";"2023JJ00";"    91.3";"      15";"    21.5";"    21.6";"    26.4";"    24.8";"      25";"      37";"      24";"       9";"       2";"       1";"       1";"       0";"       0";"       0"
"145991";"1050010";"1014900";"PV26  ";"2024JJ00";"    97.7";"      15";"    23.0";"    22.6";"    28.3";"    26.2";"      25";"      34";"      23";"      11";"       4";"       1";"       1";"       0";"       0";"       0"
"146002";"1050010";"1014900";"PV27  ";"2021JJ00";"   240.6";"      18";"    18.1";"    17.8";"    22.1";"    20.7";"      28";"      38";"      22";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"146003";"1050010";"1014900";"PV27  ";"2022JJ00";"   236.9";"      17";"    19.6";"    19.6";"    23.7";"    22.1";"      26";"      40";"      24";"       7";"       2";"       1";"       0";"       0";"       0";"       0"
"146004";"1050010";"1014900";"PV27  ";"2023JJ00";"   241.6";"      17";"    21.4";"    21.3";"    25.9";"    24.2";"      28";"      37";"      23";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"146005";"1050010";"1014900";"PV27  ";"2024JJ00";"   254.0";"      18";"    23.0";"    22.4";"    28.0";"    25.7";"      25";"      36";"      22";"      10";"       4";"       2";"       1";"       0";"       0";"       0"
"146016";"1050010";"1014900";"PV28  ";"2021JJ00";"   331.0";"      19";"    18.0";"    17.8";"    22.2";"    21.1";"      29";"      37";"      23";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"146017";"1050010";"1014900";"PV28  ";"2022JJ00";"   325.1";"      19";"    19.4";"    19.5";"    23.8";"    22.5";"      28";"      38";"      24";"       7";"       1";"       1";"       0";"       0";"       0";"       0"
"146018";"1050010";"1014900";"PV28  ";"2023JJ00";"   332.7";"      19";"    21.5";"    21.4";"    26.4";"    24.6";"      26";"      38";"      24";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"146019";"1050010";"1014900";"PV28  ";"2024JJ00";"   350.5";"      20";"    22.9";"    22.4";"    28.3";"    26.1";"      25";"      36";"      22";"      10";"       3";"       2";"       1";"       0";"       0";"       0"
"146030";"1050010";"1014900";"PV29  ";"2021JJ00";"    26.5";"      15";"    18.4";"    18.5";"    22.1";"    21.1";"      25";"      37";"      27";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"146031";"1050010";"1014900";"PV29  ";"2022JJ00";"    26.1";"      15";"    19.9";"    20.1";"    23.7";"    22.5";"      24";"      38";"      29";"       7";"       1";"       1";"       0";"       0";"       0";"       0"
"146032";"1050010";"1014900";"PV29  ";"2023JJ00";"    26.8";"      15";"    21.9";"    22.1";"    26.1";"    24.7";"      22";"      38";"      29";"       9";"       2";"       1";"       0";"       0";"       0";"       0"
"146033";"1050010";"1014900";"PV29  ";"2024JJ00";"    27.8";"      15";"    23.3";"    23.1";"    27.9";"    26.0";"      22";"      36";"      27";"      10";"       3";"       1";"       1";"       0";"       0";"       0"
"146044";"1050010";"1014900";"PV30  ";"2021JJ00";"   182.1";"      16";"    18.4";"    18.5";"    22.4";"    21.3";"      25";"      37";"      27";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"146045";"1050010";"1014900";"PV30  ";"2022JJ00";"   178.8";"      15";"    19.8";"    20.0";"    24.0";"    22.6";"      24";"      38";"      28";"       7";"       1";"       1";"       0";"       0";"       0";"       0"
"146046";"1050010";"1014900";"PV30  ";"2023JJ00";"   182.9";"      15";"    21.9";"    22.0";"    26.5";"    24.8";"      22";"      39";"      28";"       9";"       2";"       1";"       0";"       0";"       0";"       0"
"146047";"1050010";"1014900";"PV30  ";"2024JJ00";"   192.0";"      16";"    23.3";"    23.1";"    28.4";"    26.3";"      22";"      36";"      26";"      11";"       3";"       1";"       1";"       0";"       0";"       0"
"146058";"1050010";"1014900";"PV31  ";"2021JJ00";"    99.6";"      19";"    18.2";"    18.3";"    21.8";"    21.0";"      24";"      39";"      26";"       8";"       1";"       1";"       0";"       0";"       0";"       0"
"146059";"1050010";"1014900";"PV31  ";"2022JJ00";"    98.1";"      19";"    19.7";"    19.9";"    23.4";"    22.4";"      24";"      40";"      28";"       7";"       1";"       1";"       0";"       0";"       0";"       0"
"146060";"1050010";"1014900";"PV31  ";"2023JJ00";"   100.0";"      19";"    21.7";"    21.9";"    25.9";"    24.5";"      21";"      40";"      27";"       8";"       2";"       1";"       0";"       0";"       0";"       0"
"146061";"1050010";"1014900";"PV31  ";"2024JJ00";"   104.3";"      19";"    23.1";"    22.9";"    27.6";"    25.9";"      22";"      38";"      25";"      10";"       3";"       1";"       0";"       0";"       0";"       0"
"151980";"3000870";"1050010";"PV20  ";"2021JJ00";"   268.4";"     100";"    30.8";"    27.6";"    43.0";"    35.3";"      13";"      12";"      12";"      11";"      11";"      10";"       9";"       8";"       8";"       6"
"151981";"3000870";"1050010";"PV20  ";"2022JJ00";"   270.9";"     100";"    32.2";"    29.0";"    44.9";"    36.9";"      13";"      12";"      12";"      11";"      11";"      10";"       9";"       8";"       7";"       6"
"151982";"3000870";"1050010";"PV20  ";"2023JJ00";"   274.1";"     100";"    35.2";"    31.4";"    49.0";"    39.7";"      13";"      12";"      12";"      11";"      11";"      10";"       9";"       8";"       8";"       6"
"151983";"3000870";"1050010";"PV20  ";"2024JJ00";"   276.3";"     100";"    37.1";"    33.7";"    51.7";"    42.3";"      13";"      12";"      12";"      11";"      11";"      10";"       9";"       9";"       8";"       6"
"151994";"3000870";"1050010";"PV21  ";"2021JJ00";"   289.0";"     100";"    31.2";"    28.6";"    45.0";"    38.2";"      10";"      11";"      11";"      12";"      11";"      11";"      10";"       9";"       8";"       6"
"151995";"3000870";"1050010";"PV21  ";"2022JJ00";"   291.9";"     100";"    33.1";"    30.1";"    47.6";"    40.0";"      11";"      11";"      11";"      12";"      11";"      11";"      10";"       9";"       8";"       6"
"151996";"3000870";"1050010";"PV21  ";"2023JJ00";"   295.0";"     100";"    36.3";"    32.5";"    52.2";"    42.9";"      10";"      11";"      12";"      12";"      11";"      11";"      10";"       9";"       8";"       6"
"151997";"3000870";"1050010";"PV21  ";"2024JJ00";"   297.4";"     100";"    38.3";"    34.8";"    55.1";"    45.7";"      10";"      11";"      12";"      12";"      11";"      11";"      10";"       9";"       8";"       6"
"152008";"3000870";"1050010";"PV22  ";"2021JJ00";"   218.5";"     100";"    32.5";"    29.6";"    47.1";"    40.2";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9";"       7"
"152009";"3000870";"1050010";"PV22  ";"2022JJ00";"   220.3";"     100";"    34.2";"    31.3";"    49.6";"    42.3";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9";"       7"
"152010";"3000870";"1050010";"PV22  ";"2023JJ00";"   222.8";"     100";"    37.6";"    33.8";"    54.6";"    45.5";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9";"       7"
"152011";"3000870";"1050010";"PV22  ";"2024JJ00";"   224.5";"     100";"    39.9";"    36.3";"    57.8";"    48.7";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9";"       7"
"152022";"3000870";"1050010";"PV23  ";"2021JJ00";"   497.2";"     100";"    32.7";"    29.7";"    48.2";"    40.8";"       9";"      10";"      11";"      11";"      11";"      11";"      11";"      10";"       9";"       7"
