"ID";"Inkomensbegrippen";"Inkomensklassen";"KenmerkenVanHuishoudens";"Perioden";"ParticuliereHuishoudens_1";"PersonenPerHuishouden_2";"PersonenMetInkomenPerHuishouden_3";"GemiddeldInkomen_4";"MediaanInkomen_5"
"16656";"A043965";"A028635";"A043959";"2021JJ00";"521.3";"1.8";"1.5";"34.9";"34.8"
"16657";"A043965";"A028635";"A043959";"2022JJ00";"503.5";"1.7";"1.5";"35";"35"
"16658";"A043965";"A028635";"A043959";"2023JJ00";"455.7";"1.6";"1.5";"35.2";"35.3"
"16659";"A043965";"A028635";"A043959";"2024JJ00";"394.3";"1.5";"1.4";"35.3";"35.5"
"16667";"A043965";"A028635";"A043960";"2018JJ00";"361.5";"1.6";"1.3";"34.7";"34.6"
"16668";"A043965";"A028635";"A043960";"2019JJ00";"372.1";"1.6";"1.3";"34.7";"34.5"
"16669";"A043965";"A028635";"A043960";"2020JJ00";"383.2";"1.6";"1.3";"34.7";"34.5"
"16670";"A043965";"A028635";"A043960";"2021JJ00";"391.7";"1.6";"1.3";"34.7";"34.5"
"16671";"A043965";"A028635";"A043960";"2022JJ00";"418.7";"1.6";"1.3";"34.6";"34.4"
"16672";"A043965";"A028635";"A043960";"2023JJ00";"442.7";"1.5";"1.2";"34.6";"34.4"
"16673";"A043965";"A028635";"A043960";"2024JJ00";"442.8";"1.4";"1.2";"34.7";"34.6"
"16681";"A043965";"A028635";"A025340";"2018JJ00";"31.5";"1.4";"1.3";"34.7";"34.5"
"16682";"A043965";"A028635";"A025340";"2019JJ00";"32";"1.3";"1.2";"34.7";"34.5"
"16683";"A043965";"A028635";"A025340";"2020JJ00";"32.6";"1.3";"1.2";"34.7";"34.5"
"16684";"A043965";"A028635";"A025340";"2021JJ00";"33.7";"1.3";"1.2";"34.7";"34.5"
"16685";"A043965";"A028635";"A025340";"2022JJ00";"36.7";"1.3";"1.2";"34.8";"34.6"
"16686";"A043965";"A028635";"A025340";"2023JJ00";"39.4";"1.3";"1.1";"34.8";"34.7"
"16687";"A043965";"A028635";"A025340";"2024JJ00";"40";"1.3";"1.1";"34.9";"34.9"
"16695";"A043965";"A028635";"A025343";"2018JJ00";"223.6";"2";"1.3";"34.9";"34.9"
"16696";"A043965";"A028635";"A025343";"2019JJ00";"221.6";"2";"1.3";"34.9";"34.9"
"16697";"A043965";"A028635";"A025343";"2020JJ00";"219.1";"2";"1.3";"34.9";"34.8"
"16698";"A043965";"A028635";"A025343";"2021JJ00";"216.4";"1.9";"1.2";"34.9";"34.8"
"16699";"A043965";"A028635";"A025343";"2022JJ00";"214.6";"1.9";"1.2";"34.9";"34.8"
"16700";"A043965";"A028635";"A025343";"2023JJ00";"209.3";"1.8";"1.2";"35";"35"
"16701";"A043965";"A028635";"A025343";"2024JJ00";"179";"1.7";"1.1";"35.3";"35.4"
"16709";"A043965";"A028635";"A025351";"2018JJ00";"213.7";"1.8";"1.5";"35";"35"
"16710";"A043965";"A028635";"A025351";"2019JJ00";"207.1";"1.8";"1.5";"34.9";"34.9"
"16711";"A043965";"A028635";"A025351";"2020JJ00";"203.3";"1.8";"1.5";"34.9";"34.8"
"16712";"A043965";"A028635";"A025351";"2021JJ00";"197.9";"1.7";"1.4";"34.9";"34.9"
"16713";"A043965";"A028635";"A025351";"2022JJ00";"193.2";"1.6";"1.4";"34.9";"34.8"
"16714";"A043965";"A028635";"A025351";"2023JJ00";"190.1";"1.5";"1.3";"34.9";"34.8"
"16715";"A043965";"A028635";"A025351";"2024JJ00";"171.3";"1.5";"1.3";"35";"35.1"
"16723";"A043965";"A028635";"A025359";"2018JJ00";"435.9";"1.6";"1.6";"34.6";"34.4"
"16724";"A043965";"A028635";"A025359";"2019JJ00";"449.4";"1.6";"1.6";"34.6";"34.4"
"16725";"A043965";"A028635";"A025359";"2020JJ00";"460.5";"1.6";"1.6";"34.7";"34.5"
"16726";"A043965";"A028635";"A025359";"2021JJ00";"465";"1.6";"1.5";"34.7";"34.6"
"16727";"A043965";"A028635";"A025359";"2022JJ00";"477.6";"1.6";"1.5";"34.8";"34.6"
"16728";"A043965";"A028635";"A025359";"2023JJ00";"459.6";"1.5";"1.4";"34.9";"34.8"
"16729";"A043965";"A028635";"A025359";"2024JJ00";"446.8";"1.4";"1.3";"34.9";"34.8"
"16737";"A043965";"A028635";"A025342";"2018JJ00";"124.3";"1.6";"1.2";"35";"35"
"16738";"A043965";"A028635";"A025342";"2019JJ00";"123.3";"1.6";"1.2";"34.9";"34.9"
"16739";"A043965";"A028635";"A025342";"2020JJ00";"121.7";"1.6";"1.2";"34.9";"34.9"
"16740";"A043965";"A028635";"A025342";"2021JJ00";"119.8";"1.6";"1.1";"34.9";"34.9"
"16741";"A043965";"A028635";"A025342";"2022JJ00";"117.8";"1.7";"1.1";"34.9";"34.8"
"16742";"A043965";"A028635";"A025342";"2023JJ00";"114.1";"1.6";"1.1";"35";"35"
"16743";"A043965";"A028635";"A025342";"2024JJ00";"98.7";"1.6";"1.1";"35.3";"35.4"
"16751";"A043965";"A028635";"A025347";"2018JJ00";"99.3";"2.4";"1.4";"34.9";"34.8"
"16752";"A043965";"A028635";"A025347";"2019JJ00";"98.2";"2.4";"1.4";"34.8";"34.8"
"16753";"A043965";"A028635";"A025347";"2020JJ00";"97.4";"2.4";"1.4";"34.8";"34.7"
"16754";"A043965";"A028635";"A025347";"2021JJ00";"96.6";"2.3";"1.4";"34.8";"34.7"
"16755";"A043965";"A028635";"A025347";"2022JJ00";"96.8";"2.3";"1.3";"34.9";"34.8"
"16756";"A043965";"A028635";"A025347";"2023JJ00";"95.2";"2";"1.2";"35";"35"
"16757";"A043965";"A028635";"A025347";"2024JJ00";"80.2";"1.9";"1.2";"35.3";"35.5"
"16765";"A043965";"A028635";"A025350";"2018JJ00";"106.9";"2.1";"1.6";"35";"34.9"
"16766";"A043965";"A028635";"A025350";"2019JJ00";"102.5";"2";"1.6";"34.9";"34.9"
"16767";"A043965";"A028635";"A025350";"2020JJ00";"98.9";"2";"1.5";"34.9";"34.8"
"16768";"A043965";"A028635";"A025350";"2021JJ00";"94.4";"2";"1.5";"34.9";"34.9"
"16769";"A043965";"A028635";"A025350";"2022JJ00";"89.9";"1.8";"1.5";"34.9";"34.8"
"16770";"A043965";"A028635";"A025350";"2023JJ00";"87.2";"1.7";"1.3";"34.9";"34.8"
"16771";"A043965";"A028635";"A025350";"2024JJ00";"74.7";"1.6";"1.3";"35.2";"35.2"
"16779";"A043965";"A028635";"A025354";"2018JJ00";"106.8";"1.6";"1.4";"35";"35"
"16780";"A043965";"A028635";"A025354";"2019JJ00";"104.6";"1.6";"1.4";"34.9";"34.9"
"16781";"A043965";"A028635";"A025354";"2020JJ00";"104.4";"1.5";"1.4";"34.9";"34.9"
"16782";"A043965";"A028635";"A025354";"2021JJ00";"103.4";"1.5";"1.3";"34.9";"34.8"
"16783";"A043965";"A028635";"A025354";"2022JJ00";"103.2";"1.5";"1.3";"34.8";"34.7"
"16784";"A043965";"A028635";"A025354";"2023JJ00";"102.9";"1.4";"1.2";"34.8";"34.8"
"16785";"A043965";"A028635";"A025354";"2024JJ00";"96.6";"1.4";"1.2";"34.9";"35"
"16793";"A043965";"A028635";"A025358";"2018JJ00";"236.7";"1.7";"1.6";"34.8";"34.7"
"16794";"A043965";"A028635";"A025358";"2019JJ00";"232.6";"1.7";"1.6";"34.8";"34.7"
"16795";"A043965";"A028635";"A025358";"2020JJ00";"228.3";"1.6";"1.5";"34.9";"34.8"
"16796";"A043965";"A028635";"A025358";"2021JJ00";"222";"1.6";"1.5";"35";"34.9"
"16797";"A043965";"A028635";"A025358";"2022JJ00";"210.1";"1.5";"1.5";"35";"34.9"
"16798";"A043965";"A028635";"A025358";"2023JJ00";"184.8";"1.5";"1.4";"35";"35"
"16799";"A043965";"A028635";"A025358";"2024JJ00";"169.3";"1.4";"1.3";"34.9";"34.9"
"16807";"A043965";"A028635";"A042086";"2018JJ00";"155.4";"1.7";"1.6";"34.4";"34.1"
"16808";"A043965";"A028635";"A042086";"2019JJ00";"168.5";"1.7";"1.6";"34.4";"34.1"
"16809";"A043965";"A028635";"A042086";"2020JJ00";"179.8";"1.6";"1.6";"34.5";"34.3"
"16810";"A043965";"A028635";"A042086";"2021JJ00";"186.5";"1.6";"1.6";"34.6";"34.4"
"16811";"A043965";"A028635";"A042086";"2022JJ00";"205";"1.6";"1.6";"34.7";"34.5"
"16812";"A043965";"A028635";"A042086";"2023JJ00";"206.5";"1.5";"1.5";"34.9";"34.9"
"16813";"A043965";"A028635";"A042086";"2024JJ00";"202.3";"1.4";"1.4";"35";"35"
"16821";"A043965";"A028635";"A042087";"2018JJ00";"43.8";"1.4";"1.4";"34.3";"33.9"
"16822";"A043965";"A028635";"A042087";"2019JJ00";"48.3";"1.4";"1.4";"34.3";"33.9"
"16823";"A043965";"A028635";"A042087";"2020JJ00";"52.4";"1.4";"1.4";"34.3";"34"
"16824";"A043965";"A028635";"A042087";"2021JJ00";"56.5";"1.4";"1.4";"34.4";"34"
"16825";"A043965";"A028635";"A042087";"2022JJ00";"62.5";"1.4";"1.4";"34.4";"34.1"
"16826";"A043965";"A028635";"A042087";"2023JJ00";"68.3";"1.4";"1.4";"34.5";"34.2"
"16827";"A043965";"A028635";"A042087";"2024JJ00";"75.2";"1.3";"1.3";"34.5";"34.4"
"16835";"A043965";"A028635";"A025362";"2018JJ00";"689.2";"1.6";"1.5";"34.8";"34.7"
"16836";"A043965";"A028635";"A025362";"2019JJ00";"685.6";"1.6";"1.5";"34.8";"34.7"
"16837";"A043965";"A028635";"A025362";"2020JJ00";"683.7";"1.6";"1.4";"34.8";"34.7"
"16838";"A043965";"A028635";"A025362";"2021JJ00";;;;;
"16839";"A043965";"A028635";"A025362";"2022JJ00";;;;;
"16840";"A043965";"A028635";"A025362";"2023JJ00";;;;;
"16841";"A043965";"A028635";"A025362";"2024JJ00";;;;;
"16849";"A043965";"A028635";"A025363";"2018JJ00";"102.8";"1.7";"1.4";"34.7";"34.6"
"16850";"A043965";"A028635";"A025363";"2019JJ00";"105.6";"1.6";"1.4";"34.7";"34.6"
"16851";"A043965";"A028635";"A025363";"2020JJ00";"108.7";"1.6";"1.4";"34.8";"34.6"
"16852";"A043965";"A028635";"A025363";"2021JJ00";;;;;
"16853";"A043965";"A028635";"A025363";"2022JJ00";;;;;
"16854";"A043965";"A028635";"A025363";"2023JJ00";;;;;
"16855";"A043965";"A028635";"A025363";"2024JJ00";;;;;
"16863";"A043965";"A028635";"A025368";"2018JJ00";"112.8";"2.7";"1.7";"34.6";"34.4"
"16864";"A043965";"A028635";"A025368";"2019JJ00";"118.8";"2.6";"1.6";"34.6";"34.4"
"16865";"A043965";"A028635";"A025368";"2020JJ00";"123.1";"2.5";"1.6";"34.6";"34.3"
"16866";"A043965";"A028635";"A025368";"2021JJ00";;;;;
"16867";"A043965";"A028635";"A025368";"2022JJ00";;;;;
"16868";"A043965";"A028635";"A025368";"2023JJ00";;;;;
"16869";"A043965";"A028635";"A025368";"2024JJ00";;;;;
"16877";"A043965";"A028635";"1013395";"2018JJ00";"348.7";"1.7";"1.3";"35.2";"35.2"
"16878";"A043965";"A028635";"1013395";"2019JJ00";"342.2";"1.6";"1.2";"35.1";"35.2"
"16879";"A043965";"A028635";"1013395";"2020JJ00";"327.9";"1.6";"1.2";"35.1";"35.1"
"16880";"A043965";"A028635";"1013395";"2021JJ00";"322.8";"1.5";"1.2";"35.1";"35.2"
"16881";"A043965";"A028635";"1013395";"2022JJ00";"308.2";"1.5";"1.2";"35.1";"35.2"
"16882";"A043965";"A028635";"1013395";"2023JJ00";"287";"1.4";"1.1";"35.2";"35.3"
"16883";"A043965";"A028635";"1013395";"2024JJ00";"246.1";"1.4";"1.1";"35.4";"35.6"
"16891";"A043965";"A028635";"1013400";"2018JJ00";"300.7";"1.6";"1.2";"35.2";"35.3"
"16892";"A043965";"A028635";"1013400";"2019JJ00";"294.1";"1.6";"1.2";"35.1";"35.2"
"16893";"A043965";"A028635";"1013400";"2020JJ00";"282.7";"1.5";"1.2";"35.1";"35.2"
"16894";"A043965";"A028635";"1013400";"2021JJ00";"277.7";"1.5";"1.2";"35.1";"35.2"
"16895";"A043965";"A028635";"1013400";"2022JJ00";"260.7";"1.4";"1.2";"35.2";"35.2"
"16896";"A043965";"A028635";"1013400";"2023JJ00";"239";"1.3";"1.1";"35.3";"35.4"
"16897";"A043965";"A028635";"1013400";"2024JJ00";"202.6";"1.3";"1.1";"35.5";"35.7"
"16905";"A043965";"A028635";"1013601";"2018JJ00";"48";"2";"1.4";"35";"35"
"16906";"A043965";"A028635";"1013601";"2019JJ00";"48.1";"1.9";"1.4";"35";"35"
"16907";"A043965";"A028635";"1013601";"2020JJ00";"45.2";"1.8";"1.4";"35";"35.1"
"16908";"A043965";"A028635";"1013601";"2021JJ00";"45.1";"1.8";"1.3";"35";"35"
"16909";"A043965";"A028635";"1013601";"2022JJ00";"47.5";"1.8";"1.3";"35";"35"
"16910";"A043965";"A028635";"1013601";"2023JJ00";"48";"1.7";"1.3";"35";"35"
"16911";"A043965";"A028635";"1013601";"2024JJ00";"43.4";"1.7";"1.3";"35.1";"35.1"
"16919";"A043965";"A028635";"1013602";"2018JJ00";"43.2";"2";"1.4";"35";"35"
"16920";"A043965";"A028635";"1013602";"2019JJ00";"43.5";"1.9";"1.4";"35";"35"
"16921";"A043965";"A028635";"1013602";"2020JJ00";"40.6";"1.8";"1.4";"35";"35.1"
"16922";"A043965";"A028635";"1013602";"2021JJ00";"40.8";"1.8";"1.3";"35";"35"
"16923";"A043965";"A028635";"1013602";"2022JJ00";"42.9";"1.7";"1.3";"35";"35"
"16924";"A043965";"A028635";"1013602";"2023JJ00";"43.1";"1.7";"1.3";"35";"35"
"16925";"A043965";"A028635";"1013602";"2024JJ00";"39";"1.7";"1.3";"35.1";"35.2"
"16933";"A043965";"A028635";"1013603";"2018JJ00";"2.9";"1.9";"1.4";"35.3";"35.5"
"16934";"A043965";"A028635";"1013603";"2019JJ00";"2.7";"1.9";"1.4";"35.3";"35.5"
"16935";"A043965";"A028635";"1013603";"2020JJ00";"2.9";"1.9";"1.4";"35.4";"35.7"
"16936";"A043965";"A028635";"1013603";"2021JJ00";"2.6";"1.8";"1.4";"35.3";"35.6"
"16937";"A043965";"A028635";"1013603";"2022JJ00";"2.5";"1.8";"1.3";"35.1";"35.2"
"16938";"A043965";"A028635";"1013603";"2023JJ00";"2.2";"1.8";"1.3";"35.2";"35.3"
"16939";"A043965";"A028635";"1013603";"2024JJ00";"2";"1.7";"1.3";"35.2";"35.4"
"16947";"A043965";"A028635";"1013604";"2018JJ00";"2";"2.2";"1.5";"34.7";"34.6"
"16948";"A043965";"A028635";"1013604";"2019JJ00";"1.8";"2.2";"1.5";"34.8";"34.9"
"16949";"A043965";"A028635";"1013604";"2020JJ00";"1.8";"2.1";"1.5";"34.8";"34.8"
"16950";"A043965";"A028635";"1013604";"2021JJ00";"1.7";"2.1";"1.4";"34.6";"34.5"
"16951";"A043965";"A028635";"1013604";"2022JJ00";"2.1";"2.1";"1.4";"34.5";"34.3"
"16952";"A043965";"A028635";"1013604";"2023JJ00";"2.7";"2";"1.3";"34.5";"34.4"
"16953";"A043965";"A028635";"1013604";"2024JJ00";"2.4";"1.9";"1.3";"34.5";"34.4"
"16961";"A043965";"A028635";"1013650";"2018JJ00";"556.1";"1.8";"1.6";"34.5";"34.3"
"16962";"A043965";"A028635";"1013650";"2019JJ00";"567.9";"1.8";"1.6";"34.5";"34.3"
"16963";"A043965";"A028635";"1013650";"2020JJ00";"587.6";"1.8";"1.6";"34.6";"34.4"
"16964";"A043965";"A028635";"1013650";"2021JJ00";"590.2";"1.8";"1.6";"34.6";"34.4"
"16965";"A043965";"A028635";"1013650";"2022JJ00";"614";"1.7";"1.5";"34.7";"34.5"
"16966";"A043965";"A028635";"1013650";"2023JJ00";"611.4";"1.6";"1.4";"34.8";"34.7"
"16967";"A043965";"A028635";"1013650";"2024JJ00";"591";"1.5";"1.3";"34.8";"34.8"
"16975";"A043965";"A028635";"1013700";"2018JJ00";"514.1";"1.7";"1.6";"34.6";"34.4"
"16976";"A043965";"A028635";"1013700";"2019JJ00";"522.8";"1.7";"1.5";"34.6";"34.4"
"16977";"A043965";"A028635";"1013700";"2020JJ00";"535.8";"1.6";"1.5";"34.7";"34.5"
"16978";"A043965";"A028635";"1013700";"2021JJ00";"536.8";"1.6";"1.5";"34.7";"34.6"
"16979";"A043965";"A028635";"1013700";"2022JJ00";"547.9";"1.6";"1.5";"34.7";"34.6"
"16980";"A043965";"A028635";"1013700";"2023JJ00";"532.2";"1.5";"1.4";"34.8";"34.8"
"16981";"A043965";"A028635";"1013700";"2024JJ00";"514.7";"1.4";"1.3";"34.9";"34.8"
"16989";"A043965";"A028635";"1013750";"2018JJ00";"11.1";"1.8";"1.3";"34.8";"34.7"
"16990";"A043965";"A028635";"1013750";"2019JJ00";"9.5";"1.7";"1.3";"34.8";"34.6"
"16991";"A043965";"A028635";"1013750";"2020JJ00";"11";"1.7";"1.3";"34.6";"34.4"
"16992";"A043965";"A028635";"1013750";"2021JJ00";"9.2";"1.7";"1.3";"34.6";"34.5"
"16993";"A043965";"A028635";"1013750";"2022JJ00";"6.1";"1.7";"1.2";"34.7";"34.5"
"16994";"A043965";"A028635";"1013750";"2023JJ00";"6.5";"1.5";"1.1";"34.7";"34.5"
"16995";"A043965";"A028635";"1013750";"2024JJ00";"7.1";"1.4";"1.1";"34.9";"34.9"
"17003";"A043965";"A028635";"1013800";"2018JJ00";"58.3";"1.9";"1.4";"34.6";"34.4"
"17004";"A043965";"A028635";"1013800";"2019JJ00";"59.3";"1.9";"1.4";"34.6";"34.5"
"17005";"A043965";"A028635";"1013800";"2020JJ00";"60.4";"1.8";"1.3";"34.6";"34.4"
"17006";"A043965";"A028635";"1013800";"2021JJ00";"59.5";"1.8";"1.3";"34.6";"34.4"
"17007";"A043965";"A028635";"1013800";"2022JJ00";"64.7";"1.6";"1.2";"34.5";"34.3"
"17008";"A043965";"A028635";"1013800";"2023JJ00";"69.9";"1.4";"1.1";"34.6";"34.4"
"17009";"A043965";"A028635";"1013800";"2024JJ00";"66.6";"1.3";"1.1";"34.9";"34.8"
"17017";"A043965";"A028635";"1013850";"2018JJ00";"444.6";"1.6";"1.6";"34.6";"34.4"
"17018";"A043965";"A028635";"1013850";"2019JJ00";"454.1";"1.6";"1.6";"34.6";"34.4"
"17019";"A043965";"A028635";"1013850";"2020JJ00";"464.4";"1.6";"1.6";"34.7";"34.5"
"17020";"A043965";"A028635";"1013850";"2021JJ00";"468";"1.6";"1.5";"34.7";"34.6"
"17021";"A043965";"A028635";"1013850";"2022JJ00";"477.1";"1.5";"1.5";"34.8";"34.6"
"17022";"A043965";"A028635";"1013850";"2023JJ00";"455.9";"1.5";"1.4";"34.9";"34.8"
"17023";"A043965";"A028635";"1013850";"2024JJ00";"441";"1.4";"1.3";"34.9";"34.8"
"17031";"A043965";"A028635";"1013900";"2018JJ00";"41.9";"3.8";"2.3";"33.6";"33"
"17032";"A043965";"A028635";"1013900";"2019JJ00";"44.8";"3.7";"2.3";"33.7";"33.1"
"17033";"A043965";"A028635";"1013900";"2020JJ00";"51.4";"3.6";"2.2";"33.7";"33.2"
"17034";"A043965";"A028635";"1013900";"2021JJ00";"53.1";"3.5";"2.1";"33.8";"33.3"
"17035";"A043965";"A028635";"1013900";"2022JJ00";"65.8";"3.2";"1.8";"33.9";"33.4"
"17036";"A043965";"A028635";"1013900";"2023JJ00";"78.7";"2.7";"1.6";"34.3";"34"
"17037";"A043965";"A028635";"1013900";"2024JJ00";"75.2";"2.4";"1.5";"34.4";"34.1"
"17045";"A043965";"A028635";"1013950";"2018JJ00";"29.9";"4.2";"2.5";"33.5";"32.8"
"17046";"A043965";"A028635";"1013950";"2019JJ00";"32.5";"4.1";"2.4";"33.5";"32.9"
"17047";"A043965";"A028635";"1013950";"2020JJ00";"34.4";"4";"2.3";"33.5";"32.9"
"17048";"A043965";"A028635";"1013950";"2021JJ00";"36.3";"3.9";"2.2";"33.7";"33.1"
"17049";"A043965";"A028635";"1013950";"2022JJ00";"47.6";"3.5";"1.9";"33.8";"33.3"
"17050";"A043965";"A028635";"1013950";"2023JJ00";"57.1";"2.9";"1.6";"34.3";"34"
"17051";"A043965";"A028635";"1013950";"2024JJ00";"54.1";"2.6";"1.6";"34.4";"34.1"
"17059";"A043965";"A028635";"1014040";"2018JJ00";"12";"2.8";"2";"34.1";"33.5"
"17060";"A043965";"A028635";"1014040";"2019JJ00";"12.3";"2.8";"1.9";"34";"33.8"
"17061";"A043965";"A028635";"1014040";"2020JJ00";"17.1";"2.8";"1.9";"34.2";"33.9"
"17062";"A043965";"A028635";"1014040";"2021JJ00";"16.8";"2.7";"1.8";"34.2";"33.9"
"17063";"A043965";"A028635";"1014040";"2022JJ00";"18.2";"2.5";"1.6";"34.1";"33.7"
"17064";"A043965";"A028635";"1014040";"2023JJ00";"21.6";"2.2";"1.4";"34.3";"33.9"
"17065";"A043965";"A028635";"1014040";"2024JJ00";"21.1";"1.9";"1.3";"34.4";"34"
"17073";"A043965";"A028635";"1014050";"2018JJ00";"0.2";"3.4";"2.3";"33.8";"32.9"
"17074";"A043965";"A028635";"1014050";"2019JJ00";"0.2";"3.1";"2.1";"33.4";"32.5"
"17075";"A043965";"A028635";"1014050";"2020JJ00";"0.3";"3.1";"2.1";"33.4";"32.5"
"17076";"A043965";"A028635";"1014050";"2021JJ00";"0.3";"3.3";"2";"33.9";"33.5"
"17077";"A043965";"A028635";"1014050";"2022JJ00";"0.3";"3.1";"1.9";"33.6";"32.7"
"17078";"A043965";"A028635";"1014050";"2023JJ00";"0.4";"2.9";"1.6";"33.7";"33.1"
"17079";"A043965";"A028635";"1014050";"2024JJ00";"1.1";"2.5";"1.7";"34";"33.7"
"17087";"A043965";"A028635";"1014800";"2018JJ00";"380.9";"1.6";"1.5";"35.2";"35.2"
"17088";"A043965";"A028635";"1014800";"2019JJ00";"364.4";"1.6";"1.5";"35.2";"35.3"
"17089";"A043965";"A028635";"1014800";"2020JJ00";"353.3";"1.6";"1.4";"35.2";"35.4"
"17090";"A043965";"A028635";"1014800";"2021JJ00";"340";"1.5";"1.4";"35.3";"35.4"
"17091";"A043965";"A028635";"1014800";"2022JJ00";"319.5";"1.5";"1.4";"35.3";"35.4"
"17092";"A043965";"A028635";"1014800";"2023JJ00";"273.6";"1.4";"1.3";"35.3";"35.5"
"17093";"A043965";"A028635";"1014800";"2024JJ00";"230";"1.3";"1.2";"35.3";"35.5"
"17101";"A043965";"A028635";"1014850";"2018JJ00";"523.9";"1.9";"1.5";"34.5";"34.2"
"17102";"A043965";"A028635";"1014850";"2019JJ00";"545.7";"1.8";"1.5";"34.4";"34.2"
"17103";"A043965";"A028635";"1014850";"2020JJ00";"562.2";"1.8";"1.5";"34.5";"34.2"
"17104";"A043965";"A028635";"1014850";"2021JJ00";"573";"1.8";"1.4";"34.5";"34.3"
"17105";"A043965";"A028635";"1014850";"2022JJ00";"602.6";"1.7";"1.4";"34.6";"34.3"
"17106";"A043965";"A028635";"1014850";"2023JJ00";"624.8";"1.6";"1.3";"34.7";"34.6"
"17107";"A043965";"A028635";"1014850";"2024JJ00";"607.1";"1.5";"1.3";"34.8";"34.8"
"17115";"A043965";"A028635";"1014950";"2018JJ00";"352.5";"1.4";"1.3";"34.7";"34.6"
"17116";"A043965";"A028635";"1014950";"2019JJ00";"358.8";"1.4";"1.3";"34.8";"34.6"
"17117";"A043965";"A028635";"1014950";"2020JJ00";"307.6";"1.4";"1.3";"34.9";"34.9"
"17118";"A043965";"A028635";"1014950";"2021JJ00";"302.7";"1.3";"1.3";"35";"35"
"17119";"A043965";"A028635";"1014950";"2022JJ00";"286.6";"1.3";"1.2";"35.1";"35.1"
"17120";"A043965";"A028635";"1014950";"2023JJ00";"260.3";"1.3";"1.2";"35.1";"35.2"
"17121";"A043965";"A028635";"1014950";"2024JJ00";"228.4";"1.3";"1.2";"35.2";"35.4"
"17129";"A043965";"A028635";"1014900";"2018JJ00";"171.4";"2.8";"1.8";"33.9";"33.4"
"17130";"A043965";"A028635";"1014900";"2019JJ00";"186.9";"2.7";"1.8";"33.8";"33.2"
"17131";"A043965";"A028635";"1014900";"2020JJ00";"254.6";"2.4";"1.7";"33.9";"33.4"
"17132";"A043965";"A028635";"1014900";"2021JJ00";"270.3";"2.3";"1.6";"34";"33.5"
"17133";"A043965";"A028635";"1014900";"2022JJ00";"316.1";"2.1";"1.6";"34.1";"33.7"
"17134";"A043965";"A028635";"1014900";"2023JJ00";"364.5";"1.9";"1.4";"34.5";"34.3"
"17135";"A043965";"A028635";"1014900";"2024JJ00";"378.7";"1.6";"1.3";"34.6";"34.5"
"17143";"A043965";"A028636";"1050010";"2018JJ00";"737.9";"1.8";"1.5";"44.9";"44.8"
"17144";"A043965";"A028636";"1050010";"2019JJ00";"736.1";"1.8";"1.5";"44.9";"44.8"
"17145";"A043965";"A028636";"1050010";"2020JJ00";"737.5";"1.8";"1.5";"44.9";"44.8"
"17146";"A043965";"A028636";"1050010";"2021JJ00";"739.4";"1.8";"1.5";"44.9";"44.8"
"17147";"A043965";"A028636";"1050010";"2022JJ00";"738.6";"1.7";"1.5";"44.9";"44.8"
"17148";"A043965";"A028636";"1050010";"2023JJ00";"750.8";"1.7";"1.4";"44.8";"44.8"
"17149";"A043965";"A028636";"1050010";"2024JJ00";"756.6";"1.6";"1.4";"44.9";"44.8"
"17157";"A043965";"A028636";"1050015";"2018JJ00";"316.4";"1";"1";"44.8";"44.6"
"17158";"A043965";"A028636";"1050015";"2019JJ00";"326.5";"1";"1";"44.8";"44.7"
"17159";"A043965";"A028636";"1050015";"2020JJ00";"334";"1";"1";"44.8";"44.7"
"17160";"A043965";"A028636";"1050015";"2021JJ00";"340.3";"1";"1";"44.8";"44.7"
"17161";"A043965";"A028636";"1050015";"2022JJ00";"355.5";"1";"1";"44.8";"44.7"
"17162";"A043965";"A028636";"1050015";"2023JJ00";"379.2";"1";"1";"44.8";"44.7"
"17163";"A043965";"A028636";"1050015";"2024JJ00";"402.5";"1";"1";"44.8";"44.7"
"17171";"A043965";"A028636";"A043011";"2018JJ00";"239.1";"1";"1";"44.9";"44.8"
"17172";"A043965";"A028636";"A043011";"2019JJ00";"241.8";"1";"1";"44.9";"44.9"
"17173";"A043965";"A028636";"A043011";"2020JJ00";"242.7";"1";"1";"44.9";"44.9"
"17174";"A043965";"A028636";"A043011";"2021JJ00";"240.5";"1";"1";"44.9";"44.9"
"17175";"A043965";"A028636";"A043011";"2022JJ00";"243.1";"1";"1";"45";"44.9"
"17176";"A043965";"A028636";"A043011";"2023JJ00";"250.4";"1";"1";"44.9";"44.9"
"17177";"A043965";"A028636";"A043011";"2024JJ00";"257.7";"1";"1";"44.9";"44.9"
"17185";"A043965";"A028636";"A043012";"2018JJ00";"77.3";"1";"1";"44.4";"44.1"
"17186";"A043965";"A028636";"A043012";"2019JJ00";"84.7";"1";"1";"44.4";"44.1"
"17187";"A043965";"A028636";"A043012";"2020JJ00";"91.3";"1";"1";"44.4";"44.1"
"17188";"A043965";"A028636";"A043012";"2021JJ00";"99.8";"1";"1";"44.4";"44.2"
"17189";"A043965";"A028636";"A043012";"2022JJ00";"112.3";"1";"1";"44.5";"44.2"
"17190";"A043965";"A028636";"A043012";"2023JJ00";"128.8";"1";"1";"44.6";"44.3"
"17191";"A043965";"A028636";"A043012";"2024JJ00";"144.8";"1";"1";"44.6";"44.4"
"17199";"A043965";"A028636";"1016010";"2018JJ00";"421.5";"2.5";"2";"44.9";"44.9"
